array_type,algorithm_name,sortedness,inversions,unique_ratio,misplaced_count,variance,num_steps,execution_time,winner_against,won,run_id
random,bubble_sort,51.515151515151516,2410,0.64,97,799.4316,4951,0.0,insertion_sort,0,1
random,insertion_sort,51.515151515151516,2410,0.64,97,799.4316,2509,0.0,bubble_sort,0,1
random,bubble_sort,53.535353535353536,2577,0.59,98,887.1819,4951,0.009176969528198242,insertion_sort,0,2
random,insertion_sort,53.535353535353536,2577,0.59,98,887.1819,2676,0.002453327178955078,bubble_sort,1,2
random,bubble_sort,51.515151515151516,2311,0.63,99,887.6275,4951,0.002111196517944336,insertion_sort,1,3
random,insertion_sort,51.515151515151516,2311,0.63,99,887.6275,2410,0.0022735595703125,bubble_sort,0,3
random,bubble_sort,54.54545454545454,2418,0.59,100,983.0524,4951,0.0,selection_sort,0,4
random,selection_sort,54.54545454545454,2418,0.59,100,983.0524,5050,0.0,bubble_sort,0,4
random,bubble_sort,50.505050505050505,2457,0.63,97,949.6303999999999,4951,0.009335517883300781,selection_sort,0,5
random,selection_sort,50.505050505050505,2457,0.63,97,949.6303999999999,5050,0.003057241439819336,bubble_sort,1,5
random,bubble_sort,50.505050505050505,2455,0.6,96,763.4475,4951,0.0028204917907714844,selection_sort,1,6
random,selection_sort,50.505050505050505,2455,0.6,96,763.4475,5050,0.003383159637451172,bubble_sort,0,6
random,bubble_sort,46.464646464646464,2360,0.64,98,895.34,4951,0.0044782161712646484,gnome_sort,0,7
random,gnome_sort,46.464646464646464,2360,0.64,98,895.34,2361,0.0022056102752685547,bubble_sort,1,7
random,bubble_sort,52.52525252525253,2486,0.67,100,858.3724000000001,4951,0.0028324127197265625,gnome_sort,0,8
random,gnome_sort,52.52525252525253,2486,0.67,100,858.3724000000001,2487,0.0010342597961425781,bubble_sort,1,8
random,bubble_sort,51.515151515151516,2415,0.58,94,924.3219,4951,0.004589557647705078,gnome_sort,0,9
random,gnome_sort,51.515151515151516,2415,0.58,94,924.3219,2416,0.0014009475708007812,bubble_sort,1,9
random,bubble_sort,49.494949494949495,2421,0.57,98,754.8356,4951,0.0028951168060302734,cocktail_shaker_sort,0,10
random,cocktail_shaker_sort,49.494949494949495,2421,0.57,98,754.8356,3676,0.0019998550415039062,bubble_sort,1,10
random,bubble_sort,47.474747474747474,2479,0.63,99,797.9155999999999,4951,0.0018687248229980469,cocktail_shaker_sort,1,11
random,cocktail_shaker_sort,47.474747474747474,2479,0.63,99,797.9155999999999,3916,0.0020058155059814453,bubble_sort,0,11
random,bubble_sort,55.55555555555556,2293,0.66,99,893.3464,4951,0.0029969215393066406,cocktail_shaker_sort,0,12
random,cocktail_shaker_sort,55.55555555555556,2293,0.66,99,893.3464,3676,0.0009038448333740234,bubble_sort,1,12
random,bubble_sort,53.535353535353536,2605,0.67,99,908.3875,4951,0.004615306854248047,comb_sort,0,13
random,comb_sort,53.535353535353536,2605,0.67,99,908.3875,1202,0.0009145736694335938,bubble_sort,1,13
random,bubble_sort,51.515151515151516,2724,0.65,100,705.3779,4951,0.00299835205078125,comb_sort,0,14
random,comb_sort,51.515151515151516,2724,0.65,100,705.3779,1202,0.0,bubble_sort,1,14
random,bubble_sort,53.535353535353536,2528,0.64,99,874.5075,4951,0.0023679733276367188,comb_sort,0,15
random,comb_sort,53.535353535353536,2528,0.64,99,874.5075,1202,0.0,bubble_sort,1,15
random,bubble_sort,48.484848484848484,2379,0.65,99,760.5419,4951,0.0020003318786621094,merge_sort,0,16
random,merge_sort,48.484848484848484,2379,0.65,99,760.5419,673,0.0009815692901611328,bubble_sort,1,16
random,bubble_sort,43.43434343434344,2567,0.65,99,748.9675,4951,0.0020117759704589844,merge_sort,0,17
random,merge_sort,43.43434343434344,2567,0.65,99,748.9675,673,0.0,bubble_sort,1,17
random,bubble_sort,54.54545454545454,2821,0.63,98,649.3179,4951,0.002000570297241211,merge_sort,0,18
random,merge_sort,54.54545454545454,2821,0.63,98,649.3179,673,0.0,bubble_sort,1,18
random,bubble_sort,50.505050505050505,2618,0.62,98,828.2970999999999,4951,0.0020334720611572266,quick_sort,0,19
random,quick_sort,50.505050505050505,2618,0.62,98,828.2970999999999,342,0.0,bubble_sort,1,19
random,bubble_sort,48.484848484848484,2446,0.59,97,804.4875,4951,0.0020079612731933594,quick_sort,0,20
random,quick_sort,48.484848484848484,2446,0.59,97,804.4875,497,0.0009996891021728516,bubble_sort,1,20
random,bubble_sort,45.45454545454545,2509,0.61,98,855.9756,4951,0.0030040740966796875,quick_sort,0,21
random,quick_sort,45.45454545454545,2509,0.61,98,855.9756,475,0.0,bubble_sort,1,21
random,bubble_sort,54.54545454545454,2457,0.59,98,880.9484,4951,0.0015323162078857422,heap_sort,0,22
random,heap_sort,54.54545454545454,2457,0.59,98,880.9484,584,0.0,bubble_sort,1,22
random,bubble_sort,50.505050505050505,2539,0.67,98,848.2503999999999,4951,0.0019009113311767578,heap_sort,0,23
random,heap_sort,50.505050505050505,2539,0.67,98,848.2503999999999,562,0.0010001659393310547,bubble_sort,1,23
random,bubble_sort,50.505050505050505,2539,0.64,97,821.98,4951,0.0023050308227539062,heap_sort,0,24
random,heap_sort,50.505050505050505,2539,0.64,97,821.98,587,0.0,bubble_sort,1,24
random,bubble_sort,51.515151515151516,2830,0.62,97,882.1844,4951,0.0021572113037109375,shell_sort,0,25
random,shell_sort,51.515151515151516,2830,0.62,97,882.1844,923,0.00099945068359375,bubble_sort,1,25
random,bubble_sort,51.515151515151516,2573,0.6,99,944.0570999999999,4951,0.002421140670776367,shell_sort,0,26
random,shell_sort,51.515151515151516,2573,0.6,99,944.0570999999999,918,0.0,bubble_sort,1,26
random,bubble_sort,47.474747474747474,2443,0.63,100,865.9664,4951,0.0021104812622070312,shell_sort,0,27
random,shell_sort,47.474747474747474,2443,0.63,100,865.9664,946,0.0,bubble_sort,1,27
random,bubble_sort,52.52525252525253,2499,0.61,100,811.02,4951,0.0010852813720703125,tim_sort,0,28
random,tim_sort,52.52525252525253,2499,0.61,100,811.02,944,0.0010793209075927734,bubble_sort,1,28
random,bubble_sort,46.464646464646464,2545,0.68,99,888.43,4951,0.002921581268310547,tim_sort,0,29
random,tim_sort,46.464646464646464,2545,0.68,99,888.43,823,0.0,bubble_sort,1,29
random,bubble_sort,52.52525252525253,2521,0.59,97,836.9219,4951,0.002091646194458008,tim_sort,0,30
random,tim_sort,52.52525252525253,2521,0.59,97,836.9219,938,0.0009107589721679688,bubble_sort,1,30
random,bubble_sort,52.52525252525253,2665,0.59,100,746.3011,4951,0.001997709274291992,intro_sort,0,31
random,intro_sort,52.52525252525253,2665,0.59,100,746.3011,427,0.0,bubble_sort,1,31
random,bubble_sort,55.55555555555556,2296,0.66,97,833.5075999999999,4951,0.002112150192260742,intro_sort,0,32
random,intro_sort,55.55555555555556,2296,0.66,97,833.5075999999999,478,0.0009036064147949219,bubble_sort,1,32
random,bubble_sort,50.505050505050505,2521,0.63,99,894.8016,4951,0.002223968505859375,intro_sort,0,33
random,intro_sort,50.505050505050505,2521,0.63,99,894.8016,496,0.0009953975677490234,bubble_sort,1,33
random,bubble_sort,43.43434343434344,2526,0.68,100,832.7411,4951,0.0029947757720947266,cycle_sort,0,34
random,cycle_sort,43.43434343434344,2526,0.68,100,832.7411,101,0.0010001659393310547,bubble_sort,1,34
random,bubble_sort,53.535353535353536,2508,0.58,98,735.0544,4951,0.002691507339477539,cycle_sort,0,35
random,cycle_sort,53.535353535353536,2508,0.58,98,735.0544,99,0.0,bubble_sort,1,35
random,bubble_sort,56.56565656565656,2577,0.64,99,809.7275,4951,0.0030345916748046875,cycle_sort,0,36
random,cycle_sort,56.56565656565656,2577,0.64,99,809.7275,100,0.0009241104125976562,bubble_sort,1,36
random,bubble_sort,50.505050505050505,2578,0.69,98,775.0576,4951,0.0030434131622314453,counting_sort,0,37
random,counting_sort,50.505050505050505,2578,0.69,98,775.0576,400,0.0,bubble_sort,1,37
random,bubble_sort,46.464646464646464,2677,0.6,97,741.3256,4951,0.0029959678649902344,counting_sort,0,38
random,counting_sort,46.464646464646464,2677,0.6,97,741.3256,399,0.0,bubble_sort,1,38
random,bubble_sort,48.484848484848484,2343,0.56,99,938.3131,4951,0.0033905506134033203,counting_sort,0,39
random,counting_sort,48.484848484848484,2343,0.56,99,938.3131,400,0.0010097026824951172,bubble_sort,1,39
random,bubble_sort,45.45454545454545,2466,0.64,99,860.5971000000001,4951,0.0029859542846679688,radix_sort,0,40
random,radix_sort,45.45454545454545,2466,0.64,99,860.5971000000001,619,0.0,bubble_sort,1,40
random,bubble_sort,50.505050505050505,2507,0.64,98,825.1211,4951,0.0032503604888916016,radix_sort,0,41
random,radix_sort,50.505050505050505,2507,0.64,98,825.1211,619,0.0,bubble_sort,1,41
random,bubble_sort,52.52525252525253,2358,0.6,96,771.3211,4951,0.0019991397857666016,radix_sort,0,42
random,radix_sort,52.52525252525253,2358,0.6,96,771.3211,619,0.0,bubble_sort,1,42
random,bubble_sort,50.505050505050505,1973,0.61,98,866.4275,4951,0.0008761882781982422,bitonic_sort,0,43
random,bitonic_sort,50.505050505050505,1973,0.61,98,866.4275,423,0.0,bubble_sort,1,43
random,bubble_sort,51.515151515151516,2239,0.61,98,839.8819,4951,0.004274129867553711,bitonic_sort,0,44
random,bitonic_sort,51.515151515151516,2239,0.61,98,839.8819,454,0.0,bubble_sort,1,44
random,bubble_sort,49.494949494949495,2657,0.62,100,817.5264,4951,0.0020935535430908203,bitonic_sort,0,45
random,bitonic_sort,49.494949494949495,2657,0.62,100,817.5264,474,0.0,bubble_sort,1,45
random,bubble_sort,100.0,0,0.6,0,2.16,11,0.0,bogo_sort,0,46
random,bogo_sort,100.0,0,0.6,0,2.16,1,0.0,bubble_sort,0,46
random,bubble_sort,50.0,4,0.6,2,4.24,11,0.0,bogo_sort,0,47
random,bogo_sort,50.0,4,0.6,2,4.24,20,0.0,bubble_sort,0,47
random,bubble_sort,75.0,2,0.8,3,1.04,11,0.0,bogo_sort,0,48
random,bogo_sort,75.0,2,0.8,3,1.04,21,0.0,bubble_sort,0,48
random,bubble_sort,50.0,5,0.6,5,1.2,11,0.0,bozo_sort,0,49
random,bozo_sort,50.0,5,0.6,5,1.2,15,0.0,bubble_sort,0,49
random,bubble_sort,75.0,1,0.6,2,5.36,11,0.0,bozo_sort,0,50
random,bozo_sort,75.0,1,0.6,2,5.36,2,0.0,bubble_sort,0,50
random,bubble_sort,75.0,4,0.6,4,3.2,11,0.0,bozo_sort,0,51
random,bozo_sort,75.0,4,0.6,4,3.2,41,0.0,bubble_sort,0,51
random,bubble_sort,52.52525252525253,2494,0.63,97,921.1899000000001,4951,0.0,sleep_sort,1,52
random,sleep_sort,52.52525252525253,2494,0.63,97,921.1899000000001,101,0.10902118682861328,bubble_sort,0,52
random,bubble_sort,46.464646464646464,2451,0.69,100,871.5778999999999,4951,0.00862574577331543,sleep_sort,1,53
random,sleep_sort,46.464646464646464,2451,0.69,100,871.5778999999999,101,0.1239020824432373,bubble_sort,0,53
random,bubble_sort,53.535353535353536,2323,0.66,99,737.3371000000001,4951,0.004568815231323242,sleep_sort,1,54
random,sleep_sort,53.535353535353536,2323,0.66,99,737.3371000000001,101,0.10462427139282227,bubble_sort,0,54
random,bubble_sort,50.0,6,0.6,2,2.8,11,0.0,quantum_bogo_sort,0,55
random,quantum_bogo_sort,50.0,6,0.6,2,2.8,7,0.0,bubble_sort,0,55
random,bubble_sort,75.0,4,0.6,3,2.24,11,0.0,quantum_bogo_sort,0,56
random,quantum_bogo_sort,75.0,4,0.6,3,2.24,7,0.0,bubble_sort,0,56
random,bubble_sort,50.0,4,0.6,3,0.5599999999999999,11,0.0,quantum_bogo_sort,0,57
random,quantum_bogo_sort,50.0,4,0.6,3,0.5599999999999999,7,0.0,bubble_sort,0,57
random,insertion_sort,52.52525252525253,2410,0.6,98,761.2156,2509,0.0,selection_sort,1,58
random,selection_sort,52.52525252525253,2410,0.6,98,761.2156,5050,0.0077877044677734375,insertion_sort,0,58
random,insertion_sort,52.52525252525253,2389,0.65,99,755.9938999999999,2488,0.001990795135498047,selection_sort,1,59
random,selection_sort,52.52525252525253,2389,0.65,99,755.9938999999999,5050,0.005868673324584961,insertion_sort,0,59
random,insertion_sort,52.52525252525253,2649,0.65,95,866.5944000000001,2748,0.00279998779296875,selection_sort,1,60
random,selection_sort,52.52525252525253,2649,0.65,95,866.5944000000001,5050,0.0045316219329833984,insertion_sort,0,60
random,insertion_sort,46.464646464646464,2631,0.61,99,730.2496000000001,2730,0.0025162696838378906,gnome_sort,0,61
random,gnome_sort,46.464646464646464,2631,0.61,99,730.2496000000001,2632,0.002003192901611328,insertion_sort,1,61
random,insertion_sort,52.52525252525253,2687,0.6,95,859.8811000000001,2786,0.001363992691040039,gnome_sort,1,62
random,gnome_sort,52.52525252525253,2687,0.6,95,859.8811000000001,2688,0.003077983856201172,insertion_sort,0,62
random,insertion_sort,49.494949494949495,2270,0.63,99,817.3475,2369,0.0018725395202636719,gnome_sort,0,63
random,gnome_sort,49.494949494949495,2270,0.63,99,817.3475,2271,0.0,insertion_sort,1,63
random,insertion_sort,55.55555555555556,2596,0.59,96,681.4139,2695,0.0046923160552978516,cocktail_shaker_sort,0,64
random,cocktail_shaker_sort,55.55555555555556,2596,0.59,96,681.4139,4005,0.0035257339477539062,insertion_sort,1,64
random,insertion_sort,49.494949494949495,2489,0.62,99,877.8616000000001,2588,0.0028252601623535156,cocktail_shaker_sort,1,65
random,cocktail_shaker_sort,49.494949494949495,2489,0.62,99,877.8616000000001,3726,0.0030732154846191406,insertion_sort,0,65
random,insertion_sort,51.515151515151516,2662,0.67,98,830.2444,2761,0.0009446144104003906,cocktail_shaker_sort,1,66
random,cocktail_shaker_sort,51.515151515151516,2662,0.67,98,830.2444,4090,0.0026636123657226562,insertion_sort,0,66
random,insertion_sort,54.54545454545454,2237,0.6,95,851.22,2336,0.0020148754119873047,comb_sort,1,67
random,comb_sort,54.54545454545454,2237,0.6,95,851.22,1202,0.0023818016052246094,insertion_sort,0,67
random,insertion_sort,55.55555555555556,2190,0.57,96,726.2275,2289,0.0009951591491699219,comb_sort,0,68
random,comb_sort,55.55555555555556,2190,0.57,96,726.2275,1103,0.0007460117340087891,insertion_sort,1,68
random,insertion_sort,45.45454545454545,2361,0.62,100,887.4339,2460,0.0,comb_sort,0,69
random,comb_sort,45.45454545454545,2361,0.62,100,887.4339,1202,0.0,insertion_sort,0,69
random,insertion_sort,47.474747474747474,2264,0.64,99,843.63,2363,0.0,merge_sort,1,70
random,merge_sort,47.474747474747474,2264,0.64,99,843.63,673,0.0010852813720703125,insertion_sort,0,70
random,insertion_sort,50.505050505050505,2761,0.66,96,796.5576,2860,0.0016312599182128906,merge_sort,0,71
random,merge_sort,50.505050505050505,2761,0.66,96,796.5576,673,0.0,insertion_sort,1,71
random,insertion_sort,50.505050505050505,2653,0.61,100,893.5475,2752,0.0009980201721191406,merge_sort,0,72
random,merge_sort,50.505050505050505,2653,0.61,100,893.5475,673,0.0,insertion_sort,1,72
random,insertion_sort,46.464646464646464,2344,0.64,99,788.4075,2443,0.0010027885437011719,quick_sort,0,73
random,quick_sort,46.464646464646464,2344,0.64,99,788.4075,366,0.0,insertion_sort,1,73
random,insertion_sort,53.535353535353536,2493,0.71,98,850.6075,2592,0.00335693359375,quick_sort,0,74
random,quick_sort,53.535353535353536,2493,0.71,98,850.6075,381,0.0,insertion_sort,1,74
random,insertion_sort,51.515151515151516,2317,0.62,98,1002.8971,2416,0.0020003318786621094,quick_sort,0,75
random,quick_sort,51.515151515151516,2317,0.62,98,1002.8971,405,0.0,insertion_sort,1,75
random,insertion_sort,49.494949494949495,2330,0.58,94,730.9051,2429,0.0019996166229248047,heap_sort,0,76
random,heap_sort,49.494949494949495,2330,0.58,94,730.9051,586,0.0,insertion_sort,1,76
random,insertion_sort,47.474747474747474,2590,0.65,95,690.4475,2689,0.0,heap_sort,0,77
random,heap_sort,47.474747474747474,2590,0.65,95,690.4475,575,0.0,insertion_sort,0,77
random,insertion_sort,49.494949494949495,2408,0.57,99,861.2084,2507,0.003616809844970703,heap_sort,0,78
random,heap_sort,49.494949494949495,2408,0.57,99,861.2084,571,0.0013184547424316406,insertion_sort,1,78
random,insertion_sort,50.505050505050505,2663,0.69,99,895.9844,2762,0.001932382583618164,shell_sort,0,79
random,shell_sort,50.505050505050505,2663,0.69,99,895.9844,887,0.0,insertion_sort,1,79
random,insertion_sort,55.55555555555556,2506,0.64,98,792.3970999999999,2605,0.0008521080017089844,shell_sort,1,80
random,shell_sort,55.55555555555556,2506,0.64,98,792.3970999999999,846,0.0015420913696289062,insertion_sort,0,80
random,insertion_sort,51.515151515151516,2586,0.67,100,907.21,2685,0.002559661865234375,shell_sort,0,81
random,shell_sort,51.515151515151516,2586,0.67,100,907.21,838,0.0,insertion_sort,1,81
random,insertion_sort,48.484848484848484,2398,0.64,100,937.19,2497,0.0009980201721191406,tim_sort,0,82
random,tim_sort,48.484848484848484,2398,0.64,100,937.19,905,0.0,insertion_sort,1,82
random,insertion_sort,49.494949494949495,2347,0.67,97,862.0131,2446,0.0007228851318359375,tim_sort,0,83
random,tim_sort,49.494949494949495,2347,0.67,97,862.0131,892,0.0,insertion_sort,1,83
random,insertion_sort,44.44444444444444,2620,0.63,98,849.1016000000001,2719,0.0030972957611083984,tim_sort,0,84
random,tim_sort,44.44444444444444,2620,0.63,98,849.1016000000001,933,0.0,insertion_sort,1,84
random,insertion_sort,46.464646464646464,2439,0.6,99,874.4875,2538,0.0010483264923095703,intro_sort,0,85
random,intro_sort,46.464646464646464,2439,0.6,99,874.4875,430,0.0009975433349609375,insertion_sort,1,85
random,insertion_sort,53.535353535353536,2446,0.68,96,839.6884,2545,0.0010025501251220703,intro_sort,0,86
random,intro_sort,53.535353535353536,2446,0.68,96,839.6884,380,0.0,insertion_sort,1,86
random,insertion_sort,51.515151515151516,2328,0.65,100,931.99,2427,0.001997709274291992,intro_sort,0,87
random,intro_sort,51.515151515151516,2328,0.65,100,931.99,495,0.0,insertion_sort,1,87
random,insertion_sort,52.52525252525253,2175,0.66,98,868.1371,2274,0.0,cycle_sort,0,88
random,cycle_sort,52.52525252525253,2175,0.66,98,868.1371,99,0.0,insertion_sort,0,88
random,insertion_sort,54.54545454545454,2282,0.64,100,902.3716000000001,2381,0.0030667781829833984,cycle_sort,0,89
random,cycle_sort,54.54545454545454,2282,0.64,100,902.3716000000001,101,0.0012316703796386719,insertion_sort,1,89
random,insertion_sort,53.535353535353536,2424,0.64,98,868.2176,2523,0.0009524822235107422,cycle_sort,0,90
random,cycle_sort,53.535353535353536,2424,0.64,98,868.2176,99,0.0,insertion_sort,1,90
random,insertion_sort,52.52525252525253,2531,0.59,99,862.2251,2630,0.0008795261383056641,counting_sort,0,91
random,counting_sort,52.52525252525253,2531,0.59,99,862.2251,400,0.0,insertion_sort,1,91
random,insertion_sort,55.55555555555556,2538,0.61,99,711.74,2637,0.0006134510040283203,counting_sort,0,92
random,counting_sort,55.55555555555556,2538,0.61,99,711.74,400,0.0,insertion_sort,1,92
random,insertion_sort,48.484848484848484,2713,0.65,100,832.6203999999999,2812,0.0,counting_sort,0,93
random,counting_sort,48.484848484848484,2713,0.65,100,832.6203999999999,400,0.0,insertion_sort,0,93
random,insertion_sort,49.494949494949495,2239,0.62,99,815.9851,2338,0.0,radix_sort,0,94
random,radix_sort,49.494949494949495,2239,0.62,99,815.9851,619,0.0,insertion_sort,0,94
random,insertion_sort,48.484848484848484,2542,0.58,100,790.9164,2641,0.005697965621948242,radix_sort,0,95
random,radix_sort,48.484848484848484,2542,0.58,100,790.9164,619,0.0,insertion_sort,1,95
random,insertion_sort,45.45454545454545,2525,0.58,97,887.8475,2624,0.0009982585906982422,radix_sort,0,96
random,radix_sort,45.45454545454545,2525,0.58,97,887.8475,928,0.0,insertion_sort,1,96
random,insertion_sort,54.54545454545454,2651,0.61,96,937.4775999999999,2750,0.0,bitonic_sort,0,97
random,bitonic_sort,54.54545454545454,2651,0.61,96,937.4775999999999,460,0.0,insertion_sort,0,97
random,insertion_sort,50.505050505050505,2542,0.6,98,892.8739,2641,0.0,bitonic_sort,1,98
random,bitonic_sort,50.505050505050505,2542,0.6,98,892.8739,450,0.0034589767456054688,insertion_sort,0,98
random,insertion_sort,50.505050505050505,2336,0.64,97,865.6978999999999,2435,0.001074075698852539,bitonic_sort,0,99
random,bitonic_sort,50.505050505050505,2336,0.64,97,865.6978999999999,429,0.0,insertion_sort,1,99
random,insertion_sort,50.0,4,0.8,4,2.64,8,0.0,bogo_sort,0,100
random,bogo_sort,50.0,4,0.8,4,2.64,22,0.0,insertion_sort,0,100
random,insertion_sort,50.0,5,0.4,4,0.24000000000000005,9,0.0,bogo_sort,0,101
random,bogo_sort,50.0,5,0.4,4,0.24000000000000005,11,0.0,insertion_sort,0,101
random,insertion_sort,75.0,3,0.4,2,0.24,7,0.0,bogo_sort,0,102
random,bogo_sort,75.0,3,0.4,2,0.24,16,0.0,insertion_sort,0,102
random,insertion_sort,75.0,3,0.8,4,3.6,7,0.0,bozo_sort,0,103
random,bozo_sort,75.0,3,0.8,4,3.6,63,0.0,insertion_sort,0,103
random,insertion_sort,25.0,7,0.8,5,1.04,11,0.0,bozo_sort,0,104
random,bozo_sort,25.0,7,0.8,5,1.04,45,0.0,insertion_sort,0,104
random,insertion_sort,25.0,8,0.8,5,2.64,12,0.0,bozo_sort,0,105
random,bozo_sort,25.0,8,0.8,5,2.64,106,0.0,insertion_sort,0,105
random,insertion_sort,51.515151515151516,2436,0.66,99,850.2075,2535,0.000997781753540039,sleep_sort,1,106
random,sleep_sort,51.515151515151516,2436,0.66,99,850.2075,101,0.10900211334228516,insertion_sort,0,106
random,insertion_sort,42.42424242424242,2482,0.64,97,748.0496,2581,0.004389524459838867,sleep_sort,1,107
random,sleep_sort,42.42424242424242,2482,0.64,97,748.0496,101,0.11597347259521484,insertion_sort,0,107
random,insertion_sort,51.515151515151516,2549,0.66,98,745.4075,2648,0.0011227130889892578,sleep_sort,1,108
random,sleep_sort,51.515151515151516,2549,0.66,98,745.4075,101,0.11736607551574707,insertion_sort,0,108
random,insertion_sort,75.0,4,0.6,3,1.6,8,0.0,quantum_bogo_sort,0,109
random,quantum_bogo_sort,75.0,4,0.6,3,1.6,7,0.0,insertion_sort,0,109
random,insertion_sort,75.0,2,0.6,3,2.56,6,0.0,quantum_bogo_sort,0,110
random,quantum_bogo_sort,75.0,2,0.6,3,2.56,7,0.0,insertion_sort,0,110
random,insertion_sort,100.0,0,0.8,0,4.16,4,0.0,quantum_bogo_sort,0,111
random,quantum_bogo_sort,100.0,0,0.8,0,4.16,7,0.0,insertion_sort,0,111
random,selection_sort,53.535353535353536,2234,0.66,97,837.4284,5050,0.005505084991455078,gnome_sort,0,112
random,gnome_sort,53.535353535353536,2234,0.66,97,837.4284,2235,0.002998828887939453,selection_sort,1,112
random,selection_sort,51.515151515151516,2376,0.67,94,741.7850999999999,5050,0.004599809646606445,gnome_sort,0,113
random,gnome_sort,51.515151515151516,2376,0.67,94,741.7850999999999,2377,0.003362894058227539,selection_sort,1,113
random,selection_sort,48.484848484848484,2614,0.64,100,734.4716000000001,5050,0.008039712905883789,gnome_sort,0,114
random,gnome_sort,48.484848484848484,2614,0.64,100,734.4716000000001,2615,0.00465083122253418,selection_sort,1,114
random,selection_sort,53.535353535353536,2260,0.66,98,778.2931,5050,0.004648685455322266,cocktail_shaker_sort,0,115
random,cocktail_shaker_sort,53.535353535353536,2260,0.66,98,778.2931,3775,0.0026917457580566406,selection_sort,1,115
random,selection_sort,55.55555555555556,2542,0.65,100,859.4524,5050,0.003803253173828125,cocktail_shaker_sort,0,116
random,cocktail_shaker_sort,55.55555555555556,2542,0.65,100,859.4524,4090,0.0,selection_sort,1,116
random,selection_sort,45.45454545454545,2388,0.6,98,907.8403999999999,5050,0.009020805358886719,cocktail_shaker_sort,0,117
random,cocktail_shaker_sort,45.45454545454545,2388,0.6,98,907.8403999999999,3676,0.002584695816040039,selection_sort,1,117
random,selection_sort,54.54545454545454,2387,0.62,100,794.5816,5050,0.0040912628173828125,comb_sort,0,118
random,comb_sort,54.54545454545454,2387,0.62,100,794.5816,1202,0.0010290145874023438,selection_sort,1,118
random,selection_sort,53.535353535353536,2528,0.59,100,838.0875,5050,0.0020265579223632812,comb_sort,0,119
random,comb_sort,53.535353535353536,2528,0.59,100,838.0875,1301,0.0009958744049072266,selection_sort,1,119
random,selection_sort,48.484848484848484,2631,0.67,99,704.4699,5050,0.0046863555908203125,comb_sort,0,120
random,comb_sort,48.484848484848484,2631,0.67,99,704.4699,1301,0.0010037422180175781,selection_sort,1,120
random,selection_sort,49.494949494949495,2410,0.58,97,600.8544,5050,0.0013275146484375,merge_sort,0,121
random,merge_sort,49.494949494949495,2410,0.58,97,600.8544,673,0.0010235309600830078,selection_sort,1,121
random,selection_sort,51.515151515151516,2809,0.63,99,735.4584,5050,0.0030045509338378906,merge_sort,0,122
random,merge_sort,51.515151515151516,2809,0.63,99,735.4584,673,0.0009210109710693359,selection_sort,1,122
random,selection_sort,49.494949494949495,2137,0.62,96,824.2850999999999,5050,0.0,merge_sort,0,123
random,merge_sort,49.494949494949495,2137,0.62,96,824.2850999999999,673,0.0,selection_sort,0,123
random,selection_sort,54.54545454545454,2736,0.65,99,906.1539,5050,0.009935617446899414,quick_sort,0,124
random,quick_sort,54.54545454545454,2736,0.65,99,906.1539,455,0.0,selection_sort,1,124
random,selection_sort,51.515151515151516,2428,0.61,100,832.8844,5050,0.006256580352783203,quick_sort,0,125
random,quick_sort,51.515151515151516,2428,0.61,100,832.8844,501,0.0,selection_sort,1,125
random,selection_sort,48.484848484848484,2430,0.58,100,861.1819,5050,0.0044825077056884766,quick_sort,0,126
random,quick_sort,48.484848484848484,2430,0.58,100,861.1819,376,0.0,selection_sort,1,126
random,selection_sort,49.494949494949495,2336,0.6,97,875.4275,5050,0.003847360610961914,heap_sort,0,127
random,heap_sort,49.494949494949495,2336,0.6,97,875.4275,590,0.0010001659393310547,selection_sort,1,127
random,selection_sort,50.505050505050505,2258,0.61,98,903.7211,5050,0.0024454593658447266,heap_sort,0,128
random,heap_sort,50.505050505050505,2258,0.61,98,903.7211,581,0.0,selection_sort,1,128
random,selection_sort,53.535353535353536,2482,0.65,99,834.2675,5050,0.004873514175415039,heap_sort,0,129
random,heap_sort,53.535353535353536,2482,0.65,99,834.2675,582,0.0010619163513183594,selection_sort,1,129
random,selection_sort,54.54545454545454,2671,0.64,100,970.9284,5050,0.002511739730834961,shell_sort,0,130
random,shell_sort,54.54545454545454,2671,0.64,100,970.9284,905,0.00099945068359375,selection_sort,1,130
random,selection_sort,49.494949494949495,2481,0.68,97,935.8816,5050,0.0025262832641601562,shell_sort,0,131
random,shell_sort,49.494949494949495,2481,0.68,97,935.8816,858,0.0,selection_sort,1,131
random,selection_sort,46.464646464646464,2462,0.65,95,934.7496000000001,5050,0.0013344287872314453,shell_sort,0,132
random,shell_sort,46.464646464646464,2462,0.65,95,934.7496000000001,896,0.0010311603546142578,selection_sort,1,132
random,selection_sort,48.484848484848484,2684,0.62,100,917.2770999999999,5050,0.0009999275207519531,tim_sort,0,133
random,tim_sort,48.484848484848484,2684,0.62,100,917.2770999999999,945,0.0,selection_sort,1,133
random,selection_sort,48.484848484848484,2442,0.66,99,800.5764,5050,0.004189491271972656,tim_sort,0,134
random,tim_sort,48.484848484848484,2442,0.66,99,800.5764,981,0.0,selection_sort,1,134
random,selection_sort,51.515151515151516,2300,0.62,99,825.9139,5050,0.0009987354278564453,tim_sort,1,135
random,tim_sort,51.515151515151516,2300,0.62,99,825.9139,915,0.001161336898803711,selection_sort,0,135
